name,rating,review_count,price,latitude,longitude,stars,michelin,latBin,lonBin
Ranchos Cocina,4.0,1497,2,32.74885,-117.1305,0,0,32.6,-117.2
Salud,4.0,1666,2,32.6981987270296,-117.13937100023,0,0,32.6,-117.2
Burger Lounge,4.0,931,2,32.76343482521437,-117.10688915565532,0,0,32.6,-117.2
Burros & Fries,3.5,123,2,32.8310215849872,-117.130342068733,0,0,32.800000000000004,-117.2
Cafe Istanbul,4.0,396,2,32.7149558116783,-117.159189371673,0,0,32.6,-117.2
Islands Restaurant,3.5,480,2,32.78157,-117.130411,0,0,32.6,-117.2
Micheline's Pita House - La Jolla,4.5,727,2,32.8733726194188,-117.217741990213,0,0,32.800000000000004,-117.4
Bar One,4.0,267,2,32.721318,-117.1684671,0,0,32.6,-117.2
Cowboy Star,4.0,1662,3,32.71220369054662,-117.15573802481296,0,0,32.6,-117.2
Poke Chop,4.5,633,2,32.7991099292033,-117.244349597281,0,0,32.6,-117.4
Red House Pizza,4.0,797,2,32.7613974055798,-117.146126797687,0,0,32.6,-117.2
Nick The Greek,4.0,83,2,32.7092551,-117.156126,0,0,32.6,-117.2
Sushi Lounge Point Loma,4.0,343,2,32.72407,-117.23009,0,0,32.6,-117.4
Leona's Cucina Italiana,4.5,206,2,32.7496849,-117.0922899,0,0,32.6,-117.2
Crazee Burger,4.5,665,2,32.750184,-117.129969,0,0,32.6,-117.2
Bowl Eater,4.5,86,2,32.79926,-117.24409,0,0,32.6,-117.4
Baja Betty's,4.0,1602,2,32.7482957,-117.1506412,0,0,32.6,-117.2
The Trails Eatery,4.0,1642,2,32.80254,-117.04419,0,0,32.800000000000004,-117.2
Fast Times,3.5,118,2,32.7963152,-117.1930764,0,0,32.6,-117.2
Myst Lounge,4.5,465,2,32.71331,-117.16045,0,0,32.6,-117.2
Grandma Tofu and Korean BBQ,3.5,741,2,32.8204862324508,-117.154497447221,0,0,32.800000000000004,-117.2
Sundara,4.5,548,2,32.74277,-117.249512,0,0,32.6,-117.4
Pizza Port Ocean Beach,4.0,1428,2,32.74809,-117.25027,0,0,32.6,-117.4
Village Pizzeria Bayside,3.0,499,2,32.699002392636,-117.16993862584,0,0,32.6,-117.2
Postcards American Bistro,3.5,36,2,32.76124190000003,-117.17291277055465,0,0,32.6,-117.2
Andrés Restaurant,3.5,618,2,32.77059,-117.20147,0,0,32.6,-117.4
Grant Grill,4.0,466,2,32.716336,-117.161355,0,0,32.6,-117.2
Social Tap,4.0,503,2,32.7092054536768,-117.157252537461,0,0,32.6,-117.2
Filippi's Pizza Grotto Kearny Mesa,3.5,664,2,32.8305277,-117.1401108,0,0,32.800000000000004,-117.2
Prime Grill Korean BBQ & Restaurant,4.0,569,2,32.82420766889659,-117.15590856011886,0,0,32.800000000000004,-117.2
Street Side Thai Kitchen,4.0,588,2,32.74816,-117.12944,0,0,32.6,-117.2
Not Not Tacos,4.0,410,2,32.723171,-117.167677,0,0,32.6,-117.2
Corbin's Q,4.0,546,2,32.767193,-117.057717,0,0,32.6,-117.2
Darband Fifth Avenue Grill,4.0,559,2,32.72169346235716,-117.1603535105957,0,0,32.6,-117.2
Jeong Won Korean BBQ Buffet,4.0,1147,2,32.82665,-117.15581,0,0,32.800000000000004,-117.2
El Zarape Mexican Eatery,3.5,206,2,32.7629249542952,-117.129313051701,0,0,32.6,-117.2
Hokkaido Ramen Santouka,4.0,953,2,32.81886,-117.15012,0,0,32.800000000000004,-117.2
Sunshine Pancake House,4.0,370,2,32.7686109,-117.040194,0,0,32.6,-117.2
Galaxy Cantina & Grill,3.5,851,2,32.8536817,-117.2544372361942,0,0,32.800000000000004,-117.4
Bottle Rocket Bar & Grill,5.0,54,2,32.714041777388,-117.149312850242,0,0,32.6,-117.2
The Pig’s Gig BBQ,4.0,54,2,32.740168,-117.211179,0,0,32.6,-117.4
Native Foods,4.5,722,2,32.7489314,-117.2064016,0,0,32.6,-117.4
El Indio Mexican Restaurant,3.5,1659,2,32.742331,-117.180148,0,0,32.6,-117.2
J & Tony's Discount Cured Meats And Negroni Warehouse,4.5,68,2,32.71186,-117.15619,0,0,32.6,-117.2
Boudin SF,3.5,408,2,32.8192635191147,-117.181414626539,0,0,32.800000000000004,-117.2
Au Revoir French Bistro,4.0,642,2,32.747211,-117.161462,0,0,32.6,-117.2
Pummaro,4.5,336,2,32.72095,-117.230475,0,0,32.6,-117.4
We Olive & Wine Bar,4.5,340,2,32.84893,-117.27321,0,0,32.800000000000004,-117.4
Nicky Rottens Bar & Burger Joint,3.5,700,2,32.6987968,-117.1724352,0,0,32.6,-117.2
Nate's Garden Grill,4.5,514,2,32.7386201173067,-117.092336788774,0,0,32.6,-117.2
Ramaki,3.5,333,2,32.71735,-117.15898,0,0,32.6,-117.2
House of Blues Restaurant & Bar,4.5,147,2,32.716438276544,-117.159824883958,0,0,32.6,-117.2
Mission Square Market,4.5,137,2,32.7871947599039,-117.09711112082,0,0,32.6,-117.2
Amplified Ale Works,4.0,958,2,32.7911417226722,-117.254326022115,0,0,32.6,-117.4
Lips - San Diego,4.0,827,3,32.7557199,-117.12923,0,0,32.6,-117.2
Maxim's Seafood Restaurant,4.0,140,2,32.755859,-117.095278,0,0,32.6,-117.2
Rocky's Crown Pub,4.0,1785,2,32.78858,-117.23766,0,0,32.6,-117.4
The Kebab Shop,4.0,838,2,32.720703526604,-117.165775635582,0,0,32.6,-117.2
Urban MO's Bar & Grill,4.0,1061,2,32.7483503,-117.1625634,0,0,32.6,-117.2
Golden Hill Cafe,4.0,187,2,32.716567,-117.140042,0,0,32.6,-117.2
Liberty Call Distilling,5.0,72,2,32.7001,-117.144608,0,0,32.6,-117.2
BBQ House Bar & Grill,4.0,621,2,32.74694,-117.25175,0,0,32.6,-117.4
Buffalo Wild Wings,2.5,1113,2,32.769569,-117.146263,0,0,32.6,-117.2
El Zarape,3.5,961,2,32.76311,-117.12479,0,0,32.6,-117.2
Mediterranean Jazz Supper Club,4.0,9,2,32.8318218388134,-117.137368731201,0,0,32.800000000000004,-117.2
Shores Restaurant,3.5,423,2,32.8549922648571,-117.25814810318,0,0,32.800000000000004,-117.4
Chili's,3.0,362,2,32.779697,-117.103264,0,0,32.6,-117.2
Our Green Affair,5.0,173,2,32.797471,-117.252035,0,0,32.6,-117.4
Dave & Buster's,3.0,1712,2,32.77284561455667,-117.13167183622836,0,0,32.6,-117.2
Parakeet Cafe,4.0,386,2,32.84486,-117.2743,0,0,32.800000000000004,-117.4
Kebabish,4.5,113,2,32.87961,-117.16413,0,0,32.800000000000004,-117.2
Old Fisherman's Grotto,4.0,5481,2,36.604363,-121.892906,0,0,36.6,-122.0
Monterey's Fish House,4.0,2583,2,36.60182,-121.86568,0,0,36.6,-122.0
The Butter House,4.5,831,2,36.613857,-121.842224,0,0,36.6,-122.0
Schooners Monterey,4.0,1513,3,36.61306,-121.8979275,0,0,36.6,-122.0
Rosine's Restaurant,4.0,2228,2,36.5991348304956,-121.894713119349,0,0,36.4,-122.0
Hula's Island Grill,4.0,2629,2,36.6139988,-121.9018829,0,0,36.6,-122.0
Pangaea Grill,4.5,1340,2,36.55517703655509,-121.92307867055194,0,0,36.4,-122.0
Sur at The Barnyard,4.5,966,2,36.54069,-121.907755,0,0,36.4,-122.0
From Scratch Restaurant,4.5,1594,2,36.5409813342281,-121.907742776196,0,0,36.4,-122.0
Sandbar & Grill,4.0,1085,2,36.602615,-121.889737,0,0,36.6,-122.0
Chart House,4.0,1360,3,36.6134852707649,-121.897555487103,0,0,36.6,-122.0
Wave Street Café,4.5,643,2,36.6140683957989,-121.899340461477,0,0,36.6,-122.0
Loulou's Griddle In the Middle,4.0,1539,2,36.60233,-121.88976,0,0,36.6,-122.0
First Awakenings,4.0,2748,2,36.61682771041632,-121.90501332638664,0,0,36.6,-122.0
Sea Harvest,4.0,1863,2,36.613982,-121.900623,0,0,36.6,-122.0
Osteria Al Mare,4.0,392,2,36.608978,-121.8939498,0,0,36.6,-122.0
Red House Cafe,4.5,1700,2,36.6222594535066,-121.91978027702,0,0,36.6,-122.0
The Sardine Factory,4.0,1447,3,36.6156845092773,-121.901504516602,0,0,36.6,-122.0
Passionfish,4.5,2067,3,36.62229,-121.92112,0,0,36.6,-122.0
Montrio,4.5,1311,3,36.59979,-121.89543,0,0,36.4,-122.0
Crepes of Brittany,4.5,1421,2,36.60191605327104,-121.89375240000004,0,0,36.6,-122.0
Bistro Moulin,4.5,804,3,36.61716,-121.90275,0,0,36.6,-122.0
Cultura,4.5,704,2,36.556041583587,-121.922767101852,0,0,36.4,-122.0
Paluca Trattoria,4.0,502,2,36.60371563050117,-121.89305379999972,0,0,36.6,-122.0
Wild Fish,4.5,442,3,36.62047,-121.91698,0,0,36.6,-122.0
Cibo Ristorante Italiano,4.0,695,3,36.60053,-121.89392,0,0,36.6,-122.0
La Bicyclette,4.0,1817,2,36.5537826,-121.9226825,0,0,36.4,-122.0
Whaling Station Steakhouse,4.0,784,3,36.616228,-121.901783,0,0,36.6,-122.0
the C restaurant + bar,4.0,629,3,36.616993,-121.900709,0,0,36.6,-122.0
Vivolo's Chowder House,4.0,1769,2,36.617733001709,-121.90576171875,0,0,36.6,-122.0
Gusto Handcrafted Pasta & Pizza,4.5,1021,2,36.616980773389606,-121.8421131770935,0,0,36.6,-122.0
Ttobongee,4.5,195,2,36.60517771395809,-121.9213108,0,0,36.6,-122.0
Heirloom Pizza,4.5,393,2,36.5951555736962,-121.895106420099,0,0,36.4,-122.0
Tarpy's Roadhouse,4.0,1135,2,36.582367,-121.830141,0,0,36.4,-122.0
Nacho Bizness,4.5,299,2,36.598431,-121.894928,0,0,36.4,-122.0
Peter B's Brewpub,4.0,994,2,36.602413,-121.894806,0,0,36.6,-122.0
il vecchio,4.0,1237,2,36.6178574,-121.9051886,0,0,36.6,-122.0
Wakatobi Japanese Grill  Hibachi and noodle,4.0,208,2,36.600474,-121.84938,0,0,36.6,-122.0
Züm Sushi,4.5,557,2,36.61803,-121.90608,0,0,36.6,-122.0
Old Monterey Cafe,4.0,729,2,36.5980325639248,-121.894805207849,0,0,36.4,-122.0
Jeninni Kitchen + Wine Bar,4.5,432,2,36.621048,-121.916827,0,0,36.6,-122.0
The Fish Hopper,3.5,4699,2,36.616457,-121.899945,0,0,36.6,-122.0
Pacific Grille,3.5,42,2,36.591242,-121.882288,0,0,36.4,-122.0
The Crown and Anchor,4.0,1076,2,36.6001493,-121.8946635,0,0,36.6,-122.0
Crystal Fish,4.0,1159,2,36.61294,-121.90079,0,0,36.6,-122.0
Grotto Fish Market,4.0,605,2,36.6043632718919,-121.892705479623,0,0,36.6,-122.0
ALTA Bakery & Cafe,4.0,346,2,36.597573,-121.894969491864,0,0,36.4,-122.0
Dametra Cafe,4.5,3930,3,36.554922,-121.923427,0,0,36.4,-122.0
Crab Bucket,4.0,74,2,36.60895,-121.84629,0,0,36.6,-122.0
Jacks Monterey,3.5,159,2,36.60199,-121.894334,0,0,36.6,-122.0
Compagno's Market & Deli,4.5,1088,2,36.60770008134536,-121.915802,0,0,36.6,-122.0
The Breakfast Club,4.0,1018,2,36.6005575466466,-121.848658915423,0,0,36.6,-122.0
The Noodle Palace,4.0,262,2,36.5408181905877,-121.907175967376,0,0,36.4,-122.0
Gianni's Pizza,4.0,1438,2,36.61495692097446,-121.9032013,0,0,36.6,-122.0
Toribashi,4.0,255,2,36.59801,-121.89462,0,0,36.4,-122.0
Paprika Cafe,4.5,896,2,36.6107788085938,-121.899757385254,0,0,36.6,-122.0
Sakura Japanese Restaurant,4.0,315,2,36.6133252,-121.901313,0,0,36.6,-122.0
Fandango Restaurant,4.0,664,3,36.6204223632812,-121.918991088867,0,0,36.6,-122.0
Michelle's Soul Food Kitchen,4.5,214,2,36.6214108,-121.8414306,0,0,36.6,-122.0
Zab Zab Thai Cuisine,4.0,590,2,36.6115,-121.90038,0,0,36.6,-122.0
Jim's Chinese Restaurant,4.0,555,2,36.6088979770373,-121.853019252817,0,0,36.6,-122.0
Casanova,4.0,1603,3,36.55691,-121.92093,0,0,36.4,-122.0
Turn 12,4.0,702,2,36.599778325045285,-121.89382091055386,0,0,36.4,-122.0
Julia's Vegetarian Restaurant,4.5,846,2,36.605341,-121.921735,0,0,36.6,-122.0
Las Cazuelas,4.5,77,2,36.6089689,-121.846293,0,0,36.6,-122.0
MidiCi The Neapolitan Pizza Company - Monterey,4.0,308,2,36.5983959,-121.8945867,0,0,36.4,-122.0
Stationæry,4.0,470,2,36.5561868995,-121.921436728,0,0,36.4,-122.0
La Mia Cucina,4.5,404,2,36.6211852,-121.9191234,0,0,36.6,-122.0
PigWizard,4.5,135,2,36.608976,-121.89395,0,0,36.6,-122.0
El Cantaro,4.5,1021,2,36.61613,-121.902992,0,0,36.6,-122.0
Melville Tavern,4.0,313,2,36.598241,-121.893104,0,0,36.4,-122.0
Little Napoli,4.0,1705,2,36.5542234017237,-121.922514438629,0,0,36.4,-122.0
German Restaurant Stammtisch,4.5,377,2,36.61370575,-121.84037399,0,0,36.6,-122.0
Toro,4.0,225,2,36.556114,-121.922535,0,0,36.4,-122.0
The Bench,4.0,457,3,36.5684815806951,-121.949987959,0,0,36.4,-122.0
Mariscos Puerto Nuevo,4.0,320,2,36.60901,-121.8508,0,0,36.6,-122.0
Krua Thai Restaurant,4.0,509,2,36.5947937,-121.8930706,0,0,36.4,-122.0
Aliotti's Victorian Corner Restaurant,4.5,512,2,36.6205057670012,-121.916808098401,0,0,36.6,-122.0
Full Moon Mandarin Cuisine,4.0,546,2,36.599211,-121.894365,0,0,36.4,-122.0
Lalla Grill Oceanside,3.5,768,2,36.615567912623,-121.899668497281,0,0,36.6,-122.0
Epsilon Restaurant,4.0,444,2,36.5993147,-121.8937482,0,0,36.4,-122.0
Tides Waterfront Kitchen,3.0,101,2,36.6112232,-121.8588547,0,0,36.6,-122.0
La Bahia Mexican American Restaurant,4.0,467,2,36.6143608,-121.9026794,0,0,36.6,-122.0
Roy's at Pebble Beach,4.0,545,3,36.6124865800223,-121.942866789688,0,0,36.6,-122.0
Mezzaluna Pasteria & Mozzarella Bar,4.5,217,3,36.60525992917694,-121.92121813372955,0,0,36.6,-122.0
Cafe Fina,4.0,571,2,36.6046135,-121.892614,0,0,36.6,-122.0
Tree House Cafe,4.5,916,3,36.5531706109,-121.921942529,0,0,36.4,-122.0
Googie Grill,4.0,624,2,36.60800301360614,-121.85455168847,0,0,36.6,-122.0
Sushi Time,4.0,643,2,36.60165,-121.84947,0,0,36.6,-122.0
Pacific Thai Cuisine,4.0,621,2,36.621836,-121.920053,0,0,36.6,-122.0
Flaherty's Seafood Grill & Oyster Bar,4.0,1763,2,36.55557757234255,-121.92243200764894,0,0,36.4,-122.0
Grasing's Restaurant,4.0,790,3,36.5556446,-121.9209635,0,0,36.4,-122.0
Dametra Fresh Mediterranean,4.0,481,2,36.5844224,-121.9003162,0,0,36.4,-122.0
Mission Ranch,4.0,881,3,36.541771230825,-121.92269392471,0,0,36.4,-122.0
Flying Fish Grill,4.5,868,3,36.554852,-121.920903,0,0,36.4,-122.0
Aubergine,4.0,260,4,36.5541510527257,-121.924256550293,0,0,36.4,-122.0
Poppy Hall,4.5,194,2,36.6210365,-121.9180907,0,0,36.6,-122.0
Monterey Cookhouse,3.5,539,2,36.59693,-121.86057,0,0,36.4,-122.0
Brophy's Tavern,4.5,465,2,36.5582521149517,-121.921678974205,0,0,36.4,-122.0
Woody’s At The Airport,3.5,57,2,36.58727,-121.85037,0,0,36.4,-122.0
The Crossroads BBQ,4.0,234,2,36.53615085752386,-121.90902245979676,0,0,36.4,-122.0
Sapporo Japanese Steakhouse & Sushi,3.5,613,2,36.601748,-121.890263,0,0,36.6,-122.0
Happy Girl Kitchen Company,4.0,373,2,36.618575,-121.9064516,0,0,36.6,-122.0
L'Escargot,4.5,209,3,36.5581226,-121.9209619,0,0,36.4,-122.0
La Tortuga Torteria,4.0,496,2,36.60404,-121.84848,0,0,36.6,-122.0
Pacific Bowls and Rolls,4.5,91,2,36.59823,-121.89439,0,0,36.4,-122.0
Sea Harvest Fish Market & Restaurants,4.0,480,2,36.537497565553,-121.909448,0,0,36.4,-122.0
Taste Cafe & Bistro,4.5,346,2,36.60535,-121.92045,0,0,36.6,-122.0
The Salty Seal Brewpub and Sports Bar,4.0,36,2,36.61543,-121.89999,0,0,36.6,-122.0
Mundos Sandwich & Burger House,4.5,246,2,36.5960857,-121.8939498,0,0,36.4,-122.0
Il Tegamino,4.5,524,3,36.554743,-121.924299,0,0,36.4,-122.0
Beach House At Lovers Point,3.5,803,2,36.625488,-121.916966,0,0,36.6,-122.0
Great Wall Restaurant,4.0,223,2,36.59482562856288,-121.8926771024191,0,0,36.4,-122.0
Chef Lee's Mandarin House,3.0,283,2,36.596079,-121.86606,0,0,36.4,-122.0
Ocean Sushi Deli,4.0,439,2,36.596188,-121.894419,0,0,36.4,-122.0
Baan Thai,4.0,364,2,36.6134858,-121.84168,0,0,36.6,-122.0
Sur Burger,4.0,334,2,36.59963,-121.89415,0,0,36.4,-122.0
Namaste India Bistro,4.0,401,2,36.6130431,-121.9010721,0,0,36.6,-122.0
Domenico's On the Wharf,3.5,1261,2,36.6041725,-121.8929268,0,0,36.6,-122.0
Coniglio Brothers Italian Deli,4.5,67,2,36.616925,-121.900885,0,0,36.6,-122.0
Sushi By The Bay,4.0,174,2,36.5967648,-121.8570999,0,0,36.4,-122.0
Esteban Restaurant,4.0,450,2,36.595443,-121.893235,0,0,36.4,-122.0
Lalla Grill Del Monte,3.5,696,2,36.5834085924273,-121.894675675147,0,0,36.4,-122.0
Seaside Seafood & Market ,4.0,352,2,36.6048249,-121.8480755,0,0,36.6,-122.0
Peppers Mexicali Cafe,4.0,718,2,36.6216114170544,-121.917796408475,0,0,36.6,-122.0
Porter's In The Forest,4.5,136,2,36.581143,-121.940105,0,0,36.4,-122.0
El Torito,3.0,1242,2,36.61506347037575,-121.89852865060962,0,0,36.6,-122.0
Bubba Gump Shrimp,3.0,1644,2,36.6167558274169,-121.900134867583,0,0,36.6,-122.0
Louie Linguini's,3.5,1347,2,36.61589,-121.899812,0,0,36.6,-122.0
Cafe Luna,4.0,516,2,36.5545112741815,-121.920650690807,0,0,36.4,-122.0
Yafa,4.5,901,2,36.55698,-121.9202,0,0,36.4,-122.0
Fishwife,3.5,823,2,36.61584,-121.9365,0,0,36.6,-122.0
The Oven Pizzeria,4.5,402,2,36.6091700826065,-121.848672644182,0,0,36.6,-122.0
A Taste of Monterey - Wine Market & Bistro,4.0,539,2,36.6162848069612,-121.900336902125,0,0,36.6,-122.0
Sarita's The Original,4.0,262,2,36.5846583568887,-121.904108869914,0,0,36.4,-122.0
Ferdi's Creole Restaurant,4.0,54,2,36.6091865301132,-121.848374828696,0,0,36.6,-122.0
Knuckles Sports Bar,3.0,177,2,36.59182849148925,-121.877442566162,0,0,36.4,-122.0
La Casa Del Sazon - Monterey,4.0,72,2,36.598895,-121.893311,0,0,36.4,-122.0
A W Shucks Cocktail & Oyster Bar,4.0,998,2,36.554847,-121.922154,0,0,36.4,-122.0
Tommy's Wok,4.0,559,2,36.5544745989408,-121.921207894582,0,0,36.4,-122.0
Lugano Swiss Bistro,4.0,361,2,36.5407808771617,-121.907235967349,0,0,36.4,-122.0
PortaBella,4.5,1001,3,36.554972,-121.923993,0,0,36.4,-122.0
The Tap Room,4.0,174,3,36.5686625335909,-121.949934314819,0,0,36.4,-122.0
American Burger,4.0,452,2,36.61531,-121.9028,0,0,36.6,-122.0
Benihana,3.5,336,2,36.60339,-121.89457,0,0,36.6,-122.0
Grandmas Kitchen,3.5,314,2,36.597035,-121.855599,0,0,36.4,-122.0
The Cottage,4.0,533,2,36.55381062593122,-121.9235078251546,0,0,36.4,-122.0
Ambrosia India Bistro - Monterey,4.0,781,2,36.59711,-121.89208,0,0,36.4,-122.0
Seventh & Dolores,3.5,399,3,36.55379,-121.92266,0,0,36.4,-122.0
International Cuisine,4.0,673,2,36.62183940653166,-121.918976931719,0,0,36.6,-122.0
STICKS,4.0,174,2,36.6132444237453,-121.940377699723,0,0,36.6,-122.0
The Meatery,4.0,153,2,36.60816,-121.84581,0,0,36.6,-122.0
Siamese Bay Restaurant,4.0,303,2,36.595994,-121.89473,0,0,36.4,-122.0
Mai Thai Cuisine,4.0,102,2,36.604707301360406,-121.9198339,0,0,36.6,-122.0
Pèppoli at Pebble Beach,4.5,118,3,36.6127191010475,-121.942598568787,0,0,36.6,-122.0
La Balena,4.0,432,3,36.556054,-121.920489,0,0,36.4,-122.0
The Grill at Point Pinos,4.0,25,2,36.63342009922827,-121.9317868726569,0,0,36.6,-122.0
Poke House - Monterey,4.0,113,2,36.5835842976629,-121.896844589163,0,0,36.4,-122.0
China Garden,4.0,259,2,36.596152,-121.893791,0,0,36.4,-122.0
Bistro Abrego,3.5,12,2,36.59438,-121.89168,0,0,36.4,-122.0
Rio Grill,4.0,747,2,36.53789633876357,-121.90877541165398,0,0,36.4,-122.0
Islands Restaurant,3.5,480,2,36.583896427226,-121.898812145711,0,0,36.4,-122.0
Anton & Michel Restaurant,4.0,519,3,36.5540344893756,-121.921113532541,0,0,36.4,-122.0
Patisserie Boissiere,4.0,551,2,36.55443453703113,-121.92082561383164,0,0,36.4,-122.0
Old Fisherman's Wharf,3.5,308,2,36.604073,-121.892971,0,0,36.6,-122.0
Dametra Fresh Mediterranean,4.0,121,2,36.6656143,-121.8114121,0,0,36.6,-122.0
WonJu Korean Restaurant,3.5,191,2,36.6132625,-121.901304,0,0,36.6,-122.0
Abalonetti Bar and Grill,3.5,814,2,36.6042149,-121.8930886,0,0,36.6,-122.0
Jeffrey's Grill & Catering,4.0,305,2,36.5234994,-121.8099155,0,0,36.4,-122.0
Harumi Sushi,4.0,562,2,36.6133437426378,-121.843134069874,0,0,36.6,-122.0
Stillwater Bar & Grill,4.0,280,3,36.5685634403909,-121.949778746696,0,0,36.4,-122.0
Mulligan Public House,4.0,206,2,36.5544275518289,-121.922530970092,0,0,36.4,-122.0
Crab House,2.5,308,2,36.60472355190276,-121.89244185861448,0,0,36.6,-122.0
Del Monte Golf Cafe and Grill,4.0,5,2,36.592420486689,-121.872331035537,0,0,36.4,-122.0
Basil Seasonal Dining,4.0,791,2,36.55421320368387,-121.92202,0,0,36.4,-122.0
Oh! Sushi,3.5,234,2,36.5950487,-121.8657028,0,0,36.4,-122.0
Aabha Indian Cuisine,4.0,337,2,36.540183,-121.9069916,0,0,36.4,-122.0
The Monarch Pub & Restaurant,4.0,186,2,36.6214311531808,-121.919186347542,0,0,36.6,-122.0
Michael's Grill & Taqueria,4.5,356,2,36.60759880186176,-121.9230990149178,0,0,36.6,-122.0
The Wild Plum Cafe,3.5,902,2,36.5947937,-121.8930706,0,0,36.4,-122.0
Bar Sebastian,3.5,17,2,36.61115444465243,-121.85893272240656,0,0,36.6,-122.0
Pescadero,4.0,342,2,36.554156,-121.921511,0,0,36.4,-122.0
Traps,3.0,13,4,36.612568,-121.94271,0,0,36.6,-122.0
Valley Hills Deli BBQ & Wine Shop,4.0,38,2,36.5339435,-121.8502882,0,0,36.4,-122.0
Del Monte Cafe,4.0,216,2,36.610332,-121.8505457,0,0,36.6,-122.0
London Bridge Pub,3.5,466,2,36.6017823516365,-121.89022064209,0,0,36.6,-122.0
Links Club,5.0,20,2,36.55467662347628,-121.9208807566505,0,0,36.4,-122.0
Edgar's Restaurant,4.0,95,2,36.5308720770273,-121.859131157398,0,0,36.4,-122.0
Taste of India,4.5,103,2,36.605362,-121.921668,0,0,36.6,-122.0
Bruno's Market & Deli,4.0,312,2,36.5558409553315,-121.919733693659,0,0,36.4,-122.0
Catch,4.0,195,2,36.55492712452,-121.923858465296,0,0,36.4,-122.0
Black Bear Diner,3.5,426,2,36.597793,-121.851763,0,0,36.4,-122.0
Ike's Love & Sandwiches,4.0,541,2,36.59658,-121.89413,0,0,36.4,-122.0
Breakfast at The Lodge,4.0,4,3,36.532399,-121.851502,0,0,36.4,-122.0
Pelican Pizza,4.0,314,2,36.6129065,-121.9009555,0,0,36.6,-122.0
Duffy's Tavern & Family Restaurant,4.0,179,2,36.604205,-121.903988,0,0,36.6,-122.0
Yama Sushi Bar & Restaurant,3.0,361,2,36.5845914509558,-121.900480774153,0,0,36.4,-122.0
Eddison & Melrose,4.5,106,2,36.6053584,-121.9217038,0,0,36.6,-122.0
Petra Restaurant,4.0,209,2,36.6197387,-121.915126,0,0,36.6,-122.0
Rise & Roam Bakery,4.0,176,2,36.5538685844944,-121.920856040475,0,0,36.4,-122.0
Vesuvio,3.5,641,2,36.555655,-121.91999,0,0,36.4,-122.0
Akaoni,4.0,336,3,36.556034261194,-121.9211144297,0,0,36.4,-122.0
ENZO,3.5,465,2,36.5543894,-121.9218127,0,0,36.4,-122.0
California Pizza Kitchen at Monterey,3.5,299,2,36.584902,-121.898824,0,0,36.4,-122.0
Baja Cantina Grill & Filling Station,3.5,588,2,36.5332366118522,-121.850572569861,0,0,36.4,-122.0
Lucky Bamboo,4.0,95,2,36.6144426308463,-121.842728328858,0,0,36.6,-122.0
Las Marias Bar & Grill,4.0,154,2,36.612557,-121.843496,0,0,36.6,-122.0
Pebble Beach Market,4.0,80,2,36.568915,-121.951196,0,0,36.4,-122.0
Sushi Heaven,4.0,372,2,36.553067090482,-121.92261984555,0,0,36.4,-122.0
The Big Fish Grill,3.0,271,2,36.6045004,-121.8928803,0,0,36.6,-122.0
Max's Grill,4.0,345,2,36.62054,-121.91784,0,0,36.6,-122.0
Chili's,2.5,267,2,36.60484,-121.85537,0,0,36.6,-122.0
Crepes on the Row Cafe,3.5,83,2,36.61731,-121.90166,0,0,36.6,-122.0
Iolis' Pizzeria,4.0,122,2,36.5229322594298,-121.808960437775,0,0,36.4,-122.0
Rudolfo's Cafe,4.0,26,2,36.6205451388789,-121.9169435,0,0,36.6,-122.0
Silver Tide Bar & Grill,3.0,30,2,36.6069699,-121.85572,0,0,36.6,-122.0
Forge In The Forest Restaurant,3.5,945,2,36.55677,-121.920268,0,0,36.4,-122.0
Crabby Jim's Seafood,3.0,977,2,36.6039475053549,-121.893167048693,0,0,36.6,-122.0
Happy Dragon,3.5,141,2,36.5975591,-121.8548423,0,0,36.4,-122.0
Hog's Breath Inn,3.5,809,2,36.556528847688,-121.922113127647,0,0,36.4,-122.0
Carmel's Bistro Giovanni,4.0,415,3,36.55645446765557,-121.92170969549116,0,0,36.4,-122.0
Little Swiss Cafe,4.0,356,2,36.555516420991,-121.923170909286,0,0,36.4,-122.0
Ambrosia India Bistro - Cannery Row,4.0,198,2,36.6165724,-121.9010464,0,0,36.6,-122.0
The Monterey Bay Aquarium Restaurant,3.5,163,2,36.618006,-121.901452,0,0,36.6,-122.0
Bon Ton L'Roy's Lighthouse Smokehouse,3.5,243,2,36.61588,-121.90328,0,0,36.6,-122.0
Toasties Cafe,3.5,441,2,36.62281,-121.92067,0,0,36.6,-122.0
Mando's Restaurant,4.0,280,2,36.62161,-121.916348,0,0,36.6,-122.0
Denny's,2.0,234,2,36.5949497090329,-121.892948448658,0,0,36.4,-122.0
Smashburger,3.0,285,2,36.6653977,-121.8099515,0,0,36.6,-122.0
